"MAT_NOVA_MATRICULA","ALU_ANO_INGRESSO","ALU_PERIODO_INGRESSO","Álgebra Linear I","Álgebra Vetorial e Geometria Analítica","Cálculo Diferencial e Integral I","Cálculo Diferencial e Integral II","Engenharia de Software I","Estrutura de Dados e Algoritmos","Fundamentos de Física Clássica","Fundamentos de Física Moderna","Gerência da Informação","Introdução à Computação","Lab. de Estrutura de Dados e Algoritmos","Lab. de Org. e Arquitetura de Computadores","Laboratório de Programação I","Laboratório de Programação II","Leitura e Produção de Textos","Lógica Matemática","Matemática Discreta","Métodos Estatisticos","Org. e Arquitetura de Computadores I","Paradigmas de Ling. de Programação","Probabilidade e Estatistica","Programação I","Programação II","Sistemas de Informação I","Teoria da Computação","Teoria dos Grafos"
"b89eb9eb58c34b8b4e116c3eaef17511",2011,2,5.7,5,NA,6.6,NA,7.1,7,7.4,7,NA,7,NA,6.4,7.5,NA,8.1,7.8,NA,NA,8.3,5.3,6.4,7.9,7.6,6.1,NA
"b90a7acaf0267c16e705e05cd62ea645",2010,2,6.1,6.1,5,5.9,NA,5.3,6,6.5,7.5,5.6,6,NA,7.6,7,8,NA,5,NA,5.4,NA,5.6,7.2,7.3,7.6,4.7,6.2
"b9575bae07908514bf37d0fa60645491",2010,1,7.8,5.1,7,5.1,8.3,5.5,7.1,7.7,7.6,8.2,5.9,9.7,5,8.1,8.5,5.4,5.7,5.6,5.7,6.4,5.6,5.6,8.4,7.4,6.8,8.5
"b95fb20466744a642d79e59364ce28c7",2009,1,7.8,7.2,5,5,7,7,8.2,9.5,8,9,8.1,8.1,7.7,8,9.7,NA,NA,5.5,8.2,7.8,5.4,6.3,6.6,9.5,7.2,NA
"ba0db9aba0cb3b731c09a930065ebdf5",2002,1,NA,7.1,7,NA,7.3,5.1,5,7.1,5.5,7.3,5.2,7.4,9.2,8.1,9.5,7.1,5.4,6.8,7,7.1,5.4,6.7,6.5,8.2,5.2,8.4
"ba3c57d36cb9ec163f7127a0dd35b56b",2005,2,NA,8.7,9,NA,7.9,8.1,7.3,8.9,8.5,8,8.3,8.1,7.7,8.2,8.6,7.7,6.4,8.4,8.5,7,8.6,8.8,7.6,8.9,8,7
"ba6d7d4a675e21defd4576207b389df7",2012,2,5.9,7.6,7,6.1,NA,7.7,7.3,5.2,8.8,7.9,7,NA,9.1,7.3,7.5,7.4,8.7,NA,NA,NA,5.2,9.1,8.6,7.8,5.5,9.1
"ba927f290523169ec2ee9a7cdd8b9207",2012,1,7.9,8.3,7,7,8.7,7.1,8.6,8.1,8.8,9.5,8.2,8.6,7.4,7.5,8.3,7,8.2,6.9,7.9,NA,7,7.4,8,8.8,7.3,5.8
"babdabcaec31e87b0eeb91ba6f8a1a28",2009,1,5.8,5.8,8.7,6.4,NA,6.7,7,8.3,7.8,8.1,5.1,7.7,5.5,7,7.2,5.1,7,NA,7.1,7,7,6.2,6.4,8.5,5,5.1
"babf167332b50bb2a8320a92b16956e1",2000,2,NA,7,7.6,NA,7.4,5,6.4,NA,8.5,5.7,7.1,9.2,7,9.2,7.8,8.3,5.8,7.6,7,8.4,7.3,8.3,9,8,6.7,7.2
"bb0376bfb0ea0d2fecff4ca284418866",2012,2,NA,2.7,4.1,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7.1
"bb482788abd433d88464cb4afe25c576",2010,1,5.1,5.2,5.5,5.5,7,5,6.2,7.5,7,7.5,8.3,7.5,7.4,8.3,7.2,7,7.4,4.1,7,7.5,7,7,7.3,7.5,8.2,7
"bb55cd6686b073427e7f8dadbc7cfde0",2010,2,6.3,6,6,6,7.7,8.1,9,7.4,7,8.8,8.8,5.1,9.2,9,7.8,8.6,7.2,8.1,7.7,8.9,5,8.9,9.1,7.7,8.2,8.8
"bbb83d95388ad1092f03c696f0d2c46d",2014,2,7.3,7,6.1,5.9,NA,9.2,5.6,NA,8.4,8.3,9.1,NA,9.6,9.6,8.8,9.1,8.1,NA,NA,NA,5.7,9.6,10,9.6,9.1,9.6
"bbe84ff3247196ba71b1072d74a21ba6",2013,2,5.2,7.1,7.7,5.7,NA,NA,6.2,2,5,7.9,NA,NA,10,8.3,NA,NA,7.3,NA,NA,NA,NA,10,8.3,7.1,5,7.5
"bbffc91bda97b344d4382eb4ffdf03e7",2005,1,NA,7.3,7.3,NA,8.3,6.8,6.4,7.5,8.5,7.5,9.4,8.6,7.5,9.5,8.1,8.3,7.1,5,7.5,5.4,6.6,8.3,7.5,8.1,7,5.4
"bc128a43a22d62e8b2ada7682ab78f9d",2008,1,NA,5,5,5,8.5,5,7,8.9,8.1,5.9,5.8,7.8,5,7,7.3,7.2,5,7.3,8.8,6.3,6.9,5.6,5.3,8,7,5.1
"bc3a327b6f8652086c1b17bdb829f67c",2003,1,7.2,8.5,8.7,NA,7,5,5.5,8.5,8,9.1,7.4,0,9.5,8.7,8.8,7.5,7.6,6.1,0,NA,9,7,8.4,7.3,8.3,8
"bc88af92f7f0c944d5fdfdebc2a23d0b",2001,1,NA,7.5,7.1,NA,8.1,7.7,8.3,7.9,7.8,9.3,8.2,9.4,9.1,9.2,8.3,7.9,7.5,NA,7.7,8.3,7.6,7.9,9.2,7,6.8,8.3
"bcaab01ef0038b71fe5f8a31f12ec856",2012,1,8.7,8.5,7.9,8.1,7.7,9.3,7.9,8.3,7.2,9.5,7.9,9.7,9.6,8,9.7,8.9,9,8.7,7.9,8.5,7.3,9.6,8,8.5,9.4,9.7
"bcd382a5dd565722f42a85ba981b9475",2013,2,5.1,5.8,5.1,5.2,NA,5.3,5,5.7,5,5,6,NA,5,6,8,5,5.3,NA,NA,7.3,NA,5.2,5.5,8.7,5,7
"bcd647b909b6b9dbf2f70fffa389f8a8",2012,2,NA,7.3,7.8,5,NA,6.2,5.5,NA,8.5,8.8,7,NA,9.3,8.3,7.3,7,7.6,NA,NA,7,NA,9.3,7.9,7,5.3,8.3
"bcee1dcf1a89978e1a6e2901bd503a10",2005,2,NA,7.5,5.5,NA,8,7.8,6.1,8.5,9,7.6,8.8,10,6.6,8.9,7.5,7.3,10,5,8.1,6.6,8,6,7.1,9,5.1,5
"bcf00e93fe47188b73f6fd92a2140e51",2006,2,7.3,7.2,10,NA,9.5,8.7,7.4,8.1,8.1,9.5,9.1,9.7,9.4,9.3,9,8.4,8.5,6.6,7,8.1,5,9.2,9.7,8.8,7.8,8.3
"bd2d62fe5cfa659e28fa1de5dc22c297",2002,1,NA,7.9,8.2,NA,8.1,8,7,8.1,9,9.1,9.4,8.8,9.9,9.2,9.1,9.2,6.3,5,8.7,8.3,7.5,8.6,8.4,8,5.9,8.9
"bd35c6c2a4fc2d38501507a4d83d66be",2014,1,5,7,5,7.3,NA,6.7,7.4,NA,7.6,8.4,NA,NA,8.4,8.2,7.5,7.7,5.4,NA,NA,7,NA,8.4,7.3,7.6,7.8,7.4
"bd442fc7042bde0e35204dbedc1a2a4c",2004,2,NA,7.5,8.2,NA,7,5,5.5,8.5,7.6,8.3,5.6,7,7,7.1,8.3,5,NA,5.3,5.2,8.3,7,6.2,5.1,8,5,5
"bd53792bb731f2a87fc645627cdfb5eb",2011,1,5.5,5.1,5.9,5.5,7.3,7,5,8.7,7.8,5.3,6,8.3,5,5,8.8,7.3,7,6.5,5.9,8.1,6.9,5.1,7,7.7,5,8.9
"bd5704edd80163d738fd4373ec50f7e9",2002,2,6.1,5,5.1,NA,7,6.1,5,7.5,8.5,6.1,5,8.1,7,5.6,7,5.1,NA,6.7,6.3,7.3,7.6,6,5.7,7.9,7.2,6.2
"bd5c679ae9c106d6d2a8ecb097a82cab",2003,2,5.9,5.1,5,NA,7.5,5.1,NA,9.1,8,7.7,5.7,1.9,5,7.7,8.5,5.8,5,0,5.5,6.8,5.2,6.3,5.5,7.8,5,5.1
"bdba5f4382641a00c82b214b3cc64f15",2011,1,1.8,6,5,4.2,NA,5.1,6.5,NA,5,5.5,5.1,NA,5,5.3,9,NA,7,NA,NA,NA,NA,5.1,5.3,5.4,3.5,6.6
"bdff666f7c907f7c776997e5455d322e",2009,1,9.2,10,9.2,7.6,7,8.3,7.5,9,7.9,8.4,9.1,8.9,8.9,8.5,8.3,9.3,8.6,9.9,9.6,9.3,7.8,8.6,8.8,9.5,8.9,9.2
"be646ae655c2db03005477795a8779d4",2004,1,NA,8.5,7.9,NA,6.3,7.2,7.5,7.1,7.5,7,7.4,9,9.3,8.3,8,7.4,7,7.8,9.4,8,7,8,7.3,6.5,5.3,9
"bf1894b58ad6f35f5343a97b7ecfa478",2000,1,NA,9.8,9.3,NA,7.6,7,NA,8.4,7.6,8.3,8.8,9.6,8.6,9.4,9,9.4,6.3,6.4,9.5,8.4,7,8.5,7.9,8.5,8.7,9.2
"bf8c8fda22024db0da6a7f1e3312a620",2001,2,NA,9.2,10,NA,8.3,5.4,8.6,10,8.7,8,5.5,9.2,9.6,9.4,8,7,8.2,8.7,6.4,8.3,7,8.6,8.3,7.4,6.8,9
"bf8e009c9dc63ecaa683e03be2e3b471",2011,2,NA,3.2,0.8,NA,NA,2.9,NA,NA,NA,7.6,NA,NA,7.3,6,7.8,NA,3.6,NA,NA,NA,NA,7.3,5.4,NA,NA,5.7
"c0a11606e44ef1aa9de4411960da176d",2014,1,6.2,7,5,7.9,3.1,5,8.4,5,NA,8.8,5,7.3,9.2,5.3,8.2,NA,6.5,NA,5.5,7.4,NA,9,5.9,NA,5.2,5
"c0e0f3c4ef9312486511164aec213c88",2012,2,7,7.6,6,5.6,9.2,7.5,7,7.2,8.4,8.5,7.2,9.7,9.3,8.5,8.2,6,7.4,7.9,7,5.2,6.7,9.3,8.1,8.4,6.5,8.8
"c13fbe022f41c7a4494ebf3570f0f48a",2014,2,5,7.4,7.8,5.8,NA,6,8.8,7.3,5.1,7.4,6.3,NA,6.8,6.1,8.7,7.1,5,NA,NA,7,NA,6.8,8.3,8.1,5.8,7.3
"c15d458d639842440f693e83b1e354fe",2006,1,7.4,8.8,7.7,NA,9,8.3,7,8.6,8.2,8.9,8.8,10,10,9.2,9.5,9.9,9.7,9.2,8.9,8,9.9,10,8.9,9.2,8.8,7
"c16d00fc0be47ff31c5de95f91b78acf",2001,1,NA,9.1,10,NA,7.1,7.9,9.1,9,9.2,9.1,8.2,9.6,8.7,9.5,8.8,10,8.5,8.4,9.2,8.8,8.8,8.7,8.9,9.3,9.2,9.3
"c1a61e7c33227c4ff92ff07ea422d101",2007,2,5,7.9,7,NA,7.3,1.6,7,7.6,7.6,7,3.9,NA,5.4,8.6,8.7,NA,6.1,7.7,NA,NA,5.9,7.1,6.7,6.3,4.1,5.5
"c1ad257b27dcbac029abeb14bdac1d61",2014,2,NA,7.5,8.2,6.2,NA,7.8,7,6.8,9.5,9.3,7.3,NA,9,8.8,8.1,7.9,8.5,NA,NA,7.4,NA,9,9.4,9.4,7.4,9.3
"c1d6342086db6d65c083d692d4e2392c",2004,1,NA,7.9,5.8,NA,7.4,8.1,NA,7.8,7.5,9,7.8,9.4,9,8.5,8.3,10,8.1,7.9,9.3,9.4,7.6,8.2,7,8,9.6,7.8
"c1f4c20f1a2192b0b3e9328c46922ca5",2013,1,NA,6,NA,NA,NA,NA,NA,NA,7.9,7.2,NA,NA,5.8,5.5,9.3,NA,6.5,NA,NA,NA,NA,5.8,5.2,NA,NA,5.1
"c2004697e3f4510d60bb6a92208e8f07",2000,1,NA,8,7.3,NA,7.5,8.5,NA,9,7.8,8,8.9,9,8,9.1,9,9.4,6.6,7.5,8.8,8.5,6.8,8.6,7.3,7.8,9,8.3
"c22d7f7d22afb83d28ea6abdfc24660a",2004,2,NA,8.8,8.8,NA,8.7,8.5,NA,8,7.9,9.2,8.6,9.6,8.2,8.3,8.5,7.8,7.5,7.6,8.4,8,8.9,8,8.2,9.3,6.7,5.5
"c251589c737b65836050ccf2bc42e614",2009,2,5,6.6,7,6.2,9.5,6.9,5,9.2,7.8,7.6,9.3,8.7,7.8,9.4,7,7.2,5.2,7.4,8.4,8.4,5.4,8.3,9.1,8.9,8,7.9
"c2d85d058ee8ba3be948fc07b2361be4",2008,2,NA,6.9,5.3,NA,7.4,NA,7,5,NA,8,NA,9,8.2,8.2,8.8,NA,NA,5.4,6.1,8.4,NA,8.1,8.8,7.4,NA,NA
"c31d76ae940858c57bb8457eb33b3486",2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,7.7,NA,7.8,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,5
"c34607fa820cddaed5aafda34096e636",2004,1,NA,8.3,7.8,NA,NA,6,7,5.4,6.3,7.4,5.4,NA,8.8,8.3,8.1,NA,6.8,NA,0,NA,NA,6.9,5,7.4,0,7
"c39d417ca9b8043d10ef8e2aef72598b",2010,2,7,6.1,5,5,NA,5,5,7,6.4,8.2,5.6,8.8,7.1,7.2,8.1,5.7,5,NA,7.4,6.4,6.9,7,7,7.3,5,7.5
"c3b4c46b2df680bf450de8abbaa63334",2006,2,7.2,5.8,5.6,5,7,7,6.6,5,8,8.1,7,9.2,7.1,8.8,7.3,5.6,7.2,5,7.4,5,5,6.7,7.4,9,5,6.7
"c3c87ca0757295396b81c61b5ceb8510",2001,2,NA,8.2,7.5,NA,7.5,6.3,5.7,6,5.8,6.2,7,8,6.5,8.9,6,6.8,8.4,7.1,7,6.8,6,5.4,7.1,7.2,6,7.8
"c40a85642ce1428bad8f1cd299a9e140",2001,1,NA,8,5.7,NA,NA,1.7,5.5,0,8.7,6.4,2.5,NA,7.9,8.6,8.3,NA,6.8,NA,NA,NA,0.3,7.9,5.8,4.8,1,8
"c43ff3472c55bd86d8db5808211d2022",2001,1,NA,9.7,10,NA,7.2,6.4,7.4,7.6,9.2,7,7.2,9.4,9.4,9.4,8,NA,7.7,5.8,8.4,7.7,7.3,8.3,8.8,7.6,7.7,7.1
"c457fb65bd5b3755d7db06779dc132a0",2009,2,5.7,7,7,5,7,6.5,7,8.2,7,7.9,8.8,7.8,6.4,7.1,5.2,5.8,5.1,5.5,7.4,7,7,5.4,6.4,7,7.6,7.1
"c4ab5a57daae5d18c9d8278d328fa589",2007,2,7.3,7.6,8.2,NA,7.5,6.3,7,8.3,8.4,7.9,8.5,9.7,8.3,9.4,10,7.2,5.9,8.4,8.3,7.1,7.5,8.7,8.5,7.9,6.7,8.2
"c4c002b8d10ccad4966085535ce3f26c",2010,1,7,7.6,8.9,7,7.7,8.1,7.4,10,8.5,9.8,8.8,8.6,8.8,8.3,5.4,8.6,8.9,8.5,7.4,9,8.1,8.3,8.8,9.7,8.2,8.8
"c51f9a6da3fe5b074c1d250922f5220b",2013,2,8.6,9.9,9.5,8.3,7.7,6.1,8.4,7.7,8.6,9.4,5.3,9,9.8,8.9,NA,9.2,8.5,7.8,9.3,9,7.3,9.8,8.8,9.1,8,8.8
"c57007ae899221ca134e8c316d6f8b3b",2011,1,5.1,7.7,6.1,5.1,5.8,7,5.6,9,5.1,8.8,7.6,9.3,8.7,6.8,7.3,7.2,7,5.3,5.4,7,5,8.6,7.8,7.3,8,9
"c5785e581d902fc04d1baaec689cf10a",2011,1,0.7,6.9,5.2,0.5,NA,5.8,8.5,NA,7.1,9,5.9,NA,5.6,7,NA,NA,7.1,NA,NA,NA,NA,5.7,8,NA,NA,5.5
"c5b081e62b3c168352601c3943ddfdba",2009,2,4.1,7,5.8,5.2,NA,8,5,NA,7.2,6.3,8.7,NA,7.4,8.7,6.5,5.4,5.2,NA,NA,5.4,NA,7.4,7.9,7,5.3,6.7
"c5dca25a57ee909c1e6a58f75072663b",2013,1,8.5,9,7.2,9,9,8.8,8.2,NA,8.5,8.9,8.6,9,7,8,7.8,8.3,8.4,8.3,8.2,8.5,7,7,8,9.3,8.8,7.4
"c5f586e12d4989e5991d255989da02c0",2012,1,8.2,7.3,7,7.2,8,8.8,8.2,8.9,7.3,9.9,8.9,10,10,8.6,9.7,9.1,9.4,7.6,8.4,8.5,6.8,10,8.3,9,8.2,8.9
"c62d2e8d9f0a6910005b5bd8e0291acd",2014,1,5,7,7.7,5,8.2,6.2,8.2,8.7,8.6,5.8,7.2,7.8,7.5,8.4,7.8,5,5.1,NA,6,6.4,5.1,7.1,5.7,7.5,5.1,7.1
"c66dc5a6e26e2e2a2168f31db7690d5a",2011,2,1.7,5.7,6.4,5.2,NA,7,7.3,5.3,5.5,7.1,7,7.5,7.7,7.6,7.3,7,7.5,NA,7.1,NA,5.4,7.6,7.8,8.2,6.5,7
"c6c7206ad362163d9deb0eaf3c180ea2",2012,2,NA,6.8,5,NA,NA,NA,7.5,NA,5.5,5.2,NA,NA,7,7.5,5.5,NA,6,NA,NA,NA,NA,7.1,8,NA,NA,7.4
"c6cba13c912daf775cdca03bd3d16452",2003,1,7,5.5,5.6,NA,8.3,5.1,8.3,3.3,7.5,7,7.5,NA,6.4,8,7,5,5.7,NA,NA,6.1,5.2,7,7.1,7.2,5,5.6
"c6d323c3005e8c754022ade2c1389215",2003,2,NA,7.3,5,NA,7.5,7.7,NA,5.1,8.3,8.2,7.6,8.1,8.3,7.5,7.2,8.1,7,7.7,6.8,8.5,6.6,8.3,7.3,8.1,6,7.5
"c71c8750e7fcd97f892ebc7f3c6c1535",2006,1,NA,7.1,7,NA,7.4,8.5,7.4,7.8,8,8.8,8.7,7.5,8.1,8.3,9.5,7.3,8,6.9,8.6,7,7,7.9,8.5,8,7.3,7.2
"c74300c2a9d3cfbbaf9d77bfea36d13c",2013,1,5.9,5.6,7,5,7.2,7.3,5.8,9,7.2,5.2,7,7.6,5,5,7,7.2,7.4,7.3,5.5,8.5,5,5,5,7,5,6.2
"c74e68dff532ee49c62242c32d96c158",2001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,7.1,NA,9.3,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA
"c77a8ffd534574cfdd6d97d5c0f09f8c",2006,2,NA,5.6,5,NA,9,8.3,7.3,8,8.9,7.1,9,7.3,7,7.7,9.2,8.6,9.1,8.3,8.5,7.6,7.1,7.3,9.5,8.9,7.6,8.6
"c7afe99822c722dc8540ad71c4606a50",2002,2,NA,5.2,5.1,NA,8.7,NA,NA,7.6,8.5,7.2,NA,7,9.2,8.6,NA,5.1,NA,0,5.7,7.1,6.8,9,9,6.5,5,5.4
"c7d138cc4e0fa5742e9391e2eab8ce5a",2012,2,NA,6.5,5,NA,NA,5.3,NA,NA,7,5,6,NA,NA,7,7.3,5,5.5,NA,NA,NA,NA,NA,5.7,2.6,7.7,5
"c81fa1820f7e652dbb51dbe4e2e4dffa",2004,2,NA,3.7,3.2,NA,NA,NA,NA,NA,NA,7.6,NA,NA,8.7,7.8,8.7,NA,1.1,NA,NA,NA,NA,7.5,2.6,NA,NA,7.6
"c82d3d4e3bd9114973e0922b4529f67a",2012,1,5.8,8.6,6.2,6.8,8.6,7.7,6.3,9,7.4,8.1,8.2,9.4,7.5,8.3,8.2,7.9,6.3,7.2,8.3,9.7,7,7.4,7.9,8.9,7.5,9.7
"c890c20123c0a543890df7e25ead3df8",2009,2,7.4,7,7,5.3,9.6,7.6,5.1,8.5,9.1,8.6,9.7,9.2,7,8.1,8,8.8,5.9,9.2,8.2,7.5,8.5,7,7.2,8.6,6.4,7.7
"c8d21ab388ccde439b5c0a4fddfd11b8",2010,1,7,8,7.4,6.8,8.2,8,7.6,8.3,7,9.8,7.1,7,7.7,8.9,7.2,8.6,8,8.2,7,7.2,7,7,8.5,8.3,7.3,9
"c8d7181a160903bafb3f8e8afbfa086d",2009,1,5.7,6,7.3,6.1,8.6,7,6.6,7.6,8.4,8.7,8.5,7.7,8.4,7.3,7.5,6.2,5.7,8.8,6.1,7.5,7.3,7,7.6,8.1,5.3,5.3
"c8dc4c2251b1b3b99613756f79301d05",2010,2,NA,7,6.6,NA,NA,NA,NA,NA,NA,8,NA,NA,7.2,5.1,7.5,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,5
"c91c286ea661c590685dd56077a0a7bc",2013,2,7.3,8.8,9.1,8.2,7,7.2,8.1,8.1,8.7,8.8,7.5,8.3,8.6,8.4,NA,7.8,7.5,6.7,7.7,9.2,7.7,8.6,8.3,8.1,8.1,8.9
"c9442e6e04fb234722a470106b32e237",2012,2,6,7.1,6.3,5,8.7,5.4,7.2,5.4,6,7,7,7.3,7.6,6.6,7.6,7,5.5,NA,5.4,5,5.9,7.6,5.5,5.9,5.8,5
"c95689b06c6df7a8ab5dd58899bf361b",2014,1,8,5,6,7.5,8.6,7.8,6.8,7.7,8.6,8.1,7.9,NA,8.3,7.9,8,9.2,7,NA,NA,7,7,8.3,7,9.1,7.7,8.7
"c9a98a6043921011b825c2799375f3a9",2003,2,NA,10,8,NA,7,7.1,NA,8.9,9.2,7.8,7,8.7,7.8,7.8,7.7,5.6,6.9,7,7.6,7.5,9,7,7.1,NA,7.4,5.9
"c9c059562bb943b981b66efb6e82b331",2008,1,5,6.4,7.2,5.2,8.4,5.3,7,8.1,8.7,8.9,8.5,8.1,8,9.1,9.1,5.6,7,6.8,6.5,9.4,8.2,8.2,8.6,8.5,5,8.6
"ca6a210121e301dad9d6d94f044cf73b",2007,1,7,9.2,7,NA,9.2,7.1,7.3,9.2,7.9,8.9,9.6,7.9,6.1,8.7,9.3,8.5,7.2,8.4,7.5,7.2,6,5.8,8.5,9.2,5.3,7.1
"cabd74361e42eb694ca0153500efeac1",2000,2,NA,2.9,1.4,NA,NA,NA,NA,NA,6.2,5.2,NA,NA,7,7.2,7.3,NA,7.4,NA,NA,NA,NA,8.9,2.3,7,0,7.2
"caf1e86292979bba45a032303ea3f7f1",2010,1,NA,7.5,NA,5,NA,5.6,6.1,7,7.2,7.7,6.4,NA,8.4,8.7,7,5.4,7,NA,NA,NA,6,7.5,8.3,8.3,5.4,7.6
"cb8b41ee77e47c1b9424f23fd962490e",2014,2,7.5,5.4,6.8,5.1,NA,NA,7.4,NA,NA,7.3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,8.3
"cc327bf957663ee265a7af6943b566ec",2001,2,0,5.6,3.1,NA,NA,5.8,7.3,NA,8,7.5,5.5,NA,7.4,9.1,6.6,4.1,5.3,NA,NA,5,0,7.4,6,7.2,6.6,5
"cc4a95b3633bc3dc0019b548b29128ff",2012,2,NA,9,5,7,8.6,7.1,NA,NA,7,5.4,NA,NA,9,5.4,6,8.5,5,NA,NA,NA,7,9,5.9,8.9,7.9,5
"cc72f2b605d11535d25954a216ef5db0",2013,2,NA,8.2,7.1,6.1,7.1,5.1,7.8,NA,7.4,8,7.1,7,9,7,8.5,7.4,5.7,5.4,6,7,NA,8.9,7.7,7.2,5,5
"cca3861f594fdb277e9f81a0717cb35c",2012,2,NA,NA,NA,NA,7.8,7.7,8.3,7.4,8.1,9.7,7,7.9,9.4,8.4,7.7,8.4,NA,8.8,9.4,9.8,8.5,9.4,8.1,8.3,9,9.8
"ccb2f84303b1cdbf36059c03511d741c",2008,1,7.8,7.7,7.5,8,7.3,7.5,7,8.1,8,8.5,9.1,9.7,7.8,9.3,9.5,9,8.1,9.3,8.9,7.8,7,8.6,9.3,9.8,8.4,7.7
"cd0ccf97e084210cdbc2475c522b413d",2001,1,NA,8.8,8.3,NA,8.2,7.7,6.6,8.6,6.2,7.1,7.1,9.3,9,9.2,8.3,8.2,7,NA,7.6,10,5.6,8.9,9.6,7,7.8,7.1
"cd13feab3cf88249985362c07efdd1ce",2010,2,5.3,9,8.2,6.7,7.8,7,7.8,8.3,7,9.2,8.6,8.7,8,8.3,7,5,7,5.8,7.1,7.4,5,7.8,8,8.8,6,8
"cd6ded30a1b975da0cb1ce09f8f3f746",2013,1,5,5.8,5.4,5.6,10,7.1,8.8,5.9,7.4,8.7,7.9,7.9,7.5,8.1,9,7.2,8.3,8.7,8.1,10,7.3,7.5,8.3,9.3,8,9.5
"cdf9b453a31897ff416edb212f3bd894",2013,2,6.4,5.8,7.4,5,7.7,7,5,7.9,5,7.6,7,8.1,7.4,6.3,8.3,5,5,5.5,5.2,5.1,5.3,7.6,7.6,5,5.2,7.4
"ce14ad13446c9172aa8dd45509060b79",2000,2,NA,7.2,7,NA,8.8,5.1,7.1,5,8.3,8.6,8.2,8.7,9.2,9,7.8,6.7,7,5.6,7.9,8.9,5.2,5,7.8,7.5,6.8,5
"ce21eecc1bdb8df350530d56b50adc4c",2003,1,NA,9.5,7.5,NA,NA,8.7,9.3,7.8,8.4,8.9,5.8,9.7,8.4,8.1,8.8,8.4,9.6,NA,8.3,8.1,9.3,9,7.8,8.4,8.6,7.9
"ce79236e72d512468abd78236da855c5",2012,2,5.8,7,7.2,5,9.3,6.4,8.8,9.3,7,7.3,5.1,8.5,7.8,6,7.8,7.4,7.5,8.5,7.7,7,7,7.8,5.9,8.8,6,8.7
"ce80eab648a32affdd627ee144d3889d",2003,1,NA,7.2,6.8,NA,8.4,7,6.3,9.2,7.7,7.4,8,8.8,7.1,7.8,7.6,8.1,8,7,7.6,9.2,7,5.6,6.7,7.9,5.9,8.6
"ce867d04c4be64ea1a84a451a1f1bf15",2011,1,5,5.4,5.7,5.5,5.5,6.1,7,7.1,5.9,7.2,7,8,7.7,5.6,8.8,6.7,5,6.2,7.8,7.8,5.1,6,7,8.8,6.1,7.2
"ceba9eaffaade6c604e20e124c8bc050",2006,1,NA,7.1,5.6,NA,7.1,7.3,7,8.3,7,9.3,7.6,5,8.1,8.9,9,7.1,9.7,5.1,6.5,6,5,8.7,7.6,8.2,5.9,6.5
"cecf5f79de505ea37e4cd5bce103f268",2010,1,5.2,8.8,5.1,5.5,8.9,6.6,6.3,8.3,5,8.1,6,10,7,8.5,8,8.4,6,5.6,7.2,7.3,5.2,6.2,7.6,7,7.1,8.8
"cf28163e3c927b6819357cc535c01c7f",2000,1,NA,9.7,9,NA,9,8.9,NA,8.9,8.3,8.6,8.6,8.8,8.9,9.8,9,10,8,8.7,9.4,9.3,9,8.5,9.2,9,9.5,9.3
"cf39c375d199f0f6fc73d1f82fd9b176",2006,1,6.8,5.4,5.1,NA,9.2,9.3,NA,7.4,9.2,9.3,9.5,9,9.1,8.8,8.7,8.5,8,7.2,8.5,8.6,8.1,9.8,8.8,9.9,8.6,7
"cfd8273d78a60fe10dd099243b44a864",2012,1,7.5,5.1,5.2,6.9,5.9,7,6.1,7.3,5,5.3,5.2,7.8,7.8,7,5.6,6.3,7,7.7,6.8,7.9,NA,5.7,6.5,5.5,7.8,9
"cfd94766cc8902c7514498f4b1de9d97",2010,2,NA,5.6,5.4,5.9,NA,7.1,7,NA,7.1,8.4,7.8,NA,5.6,8.7,8,NA,5.1,NA,NA,NA,3.4,5.3,7.4,NA,0,8.7
"d02cf8af0fa8467172a27f78da915172",2001,1,3.3,7,7.3,NA,NA,5.8,7.7,7,8,8,7.3,7.9,8.2,9.2,8.3,7,6,NA,7.3,8.1,7,5.6,6.8,7.3,5,8.3
"d03094ec778cbc46347851e43e70c2f8",2012,1,6,8.3,9.2,6.7,7,NA,7,6.7,NA,8,NA,8.3,7,7.2,8,8.4,7,6.8,8.3,8.5,6.6,7,7.5,2.6,NA,7.2
"d0fd86747057b8292a7bd40a469cdcbe",2007,2,7,10,8.1,NA,7,7.1,7.7,8.1,8.3,9,8.2,7.2,9.4,9.7,10,8.5,6.8,7.3,8.4,5.6,6.1,9,9.7,9.4,7.7,7
"d1041be024c6737324459df0060b32ef",2007,1,8,8,5.6,NA,8.3,5.7,7.8,8.5,8,7.4,7,7.1,5.6,7,7.7,9.3,5.5,7.7,5.6,5,5.9,5.6,8.4,6.7,7.1,7
