"MAT_ALU_MATRICULA","MAT_TUR_DIS_DISCIPLINA","disciplina","MAT_TUR_ANO","MAT_TUR_PERIODO","MAT_MEDIA_FINAL","EVADIU"
"14834c4dcbd920845033bc8627dde4fe",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"14834c4dcbd920845033bc8627dde4fe",1411167,"Programação I",2015,2,9.7,FALSE
"14834c4dcbd920845033bc8627dde4fe",1411174,"Introdução à Computação",2015,2,7.8,FALSE
"14834c4dcbd920845033bc8627dde4fe",1411180,"Laboratório de Programação I",2015,2,9.7,FALSE
"d9a89cb820a414fdc4386299283c1a55",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"d9a89cb820a414fdc4386299283c1a55",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"d9a89cb820a414fdc4386299283c1a55",1307151,"Leitura e Produção de Textos",2015,2,2.5,FALSE
"d9a89cb820a414fdc4386299283c1a55",1411167,"Programação I",2015,2,NA,FALSE
"d9a89cb820a414fdc4386299283c1a55",1411174,"Introdução à Computação",2015,2,NA,FALSE
"d9a89cb820a414fdc4386299283c1a55",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.7,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1307151,"Leitura e Produção de Textos",2015,2,8.2,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1411167,"Programação I",2015,2,9.6,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1411174,"Introdução à Computação",2015,2,7.5,FALSE
"1835e6801d4e54e99e3fb680e1906edf",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"960324d62bf511e921f722a0ceacd971",1307151,"Leitura e Produção de Textos",2015,2,8,FALSE
"960324d62bf511e921f722a0ceacd971",1411167,"Programação I",2015,2,8.4,FALSE
"960324d62bf511e921f722a0ceacd971",1411174,"Introdução à Computação",2015,2,8.3,FALSE
"960324d62bf511e921f722a0ceacd971",1411180,"Laboratório de Programação I",2015,2,8.5,FALSE
"960324d62bf511e921f722a0ceacd971",1109103,"Cálculo Diferencial e Integral I",2015,2,6.1,FALSE
"960324d62bf511e921f722a0ceacd971",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.8,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,2.5,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1109103,"Cálculo Diferencial e Integral I",2015,2,3.3,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1307151,"Leitura e Produção de Textos",2015,2,8.8,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1411167,"Programação I",2015,2,7.1,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1411174,"Introdução à Computação",2015,2,7,FALSE
"92cb34b4a1e297d704b47e19e9293c01",1411180,"Laboratório de Programação I",2015,2,7.1,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1307151,"Leitura e Produção de Textos",2015,2,2.3,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1411167,"Programação I",2015,2,NA,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1411174,"Introdução à Computação",2015,2,NA,FALSE
"57e6700429d6fe589c87dfbdfbbb7128",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.4,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1109103,"Cálculo Diferencial e Integral I",2015,2,2.3,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1411167,"Programação I",2015,2,6.2,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1411174,"Introdução à Computação",2015,2,8.3,FALSE
"f4548eff0f7a26c26ed0695d2c52b00c",1411180,"Laboratório de Programação I",2015,2,6.2,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1307151,"Leitura e Produção de Textos",2015,2,3.4,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1411167,"Programação I",2015,2,NA,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1411174,"Introdução à Computação",2015,2,3.4,FALSE
"b1ba7b6a8d98db8e1e4e830ada30258d",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,4.6,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1109103,"Cálculo Diferencial e Integral I",2015,2,7,FALSE
"9003b4cf789c8b27a5d63303c255ce2d",1307151,"Leitura e Produção de Textos",2015,2,2.8,FALSE
"7d3708dec1c88df9498927e71b726568",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.3,FALSE
"7d3708dec1c88df9498927e71b726568",1109103,"Cálculo Diferencial e Integral I",2015,2,5.1,FALSE
"7d3708dec1c88df9498927e71b726568",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"7d3708dec1c88df9498927e71b726568",1411167,"Programação I",2015,2,8.2,FALSE
"7d3708dec1c88df9498927e71b726568",1411174,"Introdução à Computação",2015,2,7.5,FALSE
"7d3708dec1c88df9498927e71b726568",1411180,"Laboratório de Programação I",2015,2,8.2,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1109103,"Cálculo Diferencial e Integral I",2015,2,6.2,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1411167,"Programação I",2015,2,9.6,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1411174,"Introdução à Computação",2015,2,7.4,FALSE
"99d5c86a28aa2d10a66db48f6d29990f",1411180,"Laboratório de Programação I",2015,2,9.6,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.1,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1109103,"Cálculo Diferencial e Integral I",2015,2,5.1,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1411167,"Programação I",2015,2,7.5,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1411174,"Introdução à Computação",2015,2,7.6,FALSE
"f5072dab9157f90ba4f554ac99bb769a",1411180,"Laboratório de Programação I",2015,2,7.5,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1307151,"Leitura e Produção de Textos",2015,2,8,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1411167,"Programação I",2015,2,7.2,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1411174,"Introdução à Computação",2015,2,5.6,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1411180,"Laboratório de Programação I",2015,2,7.6,FALSE
"0674a56175b24881b769d167a199cb41",1109103,"Cálculo Diferencial e Integral I",2015,2,5.2,FALSE
"b04ce23635bcfbee79120e7c5315f856",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.7,FALSE
"b04ce23635bcfbee79120e7c5315f856",1109103,"Cálculo Diferencial e Integral I",2015,2,2,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1411167,"Programação I",2015,2,9.4,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1411174,"Introdução à Computação",2015,2,9.5,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1411180,"Laboratório de Programação I",2015,2,9.4,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.1,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1109103,"Cálculo Diferencial e Integral I",2015,2,2.7,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1307151,"Leitura e Produção de Textos",2015,2,8.8,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1411167,"Programação I",2015,2,7,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1411174,"Introdução à Computação",2015,2,7.3,FALSE
"3ba0dd240fb9e536ffe2451207cf7851",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.5,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1109103,"Cálculo Diferencial e Integral I",2015,2,2.6,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1411167,"Programação I",2015,2,7.4,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1411174,"Introdução à Computação",2015,2,7.4,FALSE
"a36661c67bed8d884d5a4d3f8a6b280f",1411180,"Laboratório de Programação I",2015,2,7.4,FALSE
"b16eb2d0db1d03d567b8028253963304",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.2,FALSE
"b16eb2d0db1d03d567b8028253963304",1109103,"Cálculo Diferencial e Integral I",2015,2,5.1,FALSE
"b16eb2d0db1d03d567b8028253963304",1411167,"Programação I",2015,2,7.4,FALSE
"b16eb2d0db1d03d567b8028253963304",1411174,"Introdução à Computação",2015,2,9,FALSE
"b16eb2d0db1d03d567b8028253963304",1411180,"Laboratório de Programação I",2015,2,7.4,FALSE
"b16eb2d0db1d03d567b8028253963304",1307151,"Leitura e Produção de Textos",2015,2,7.1,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.1,FALSE
"da3c1462a1f5d075ac6eaa6e983dbe8b",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"0674a56175b24881b769d167a199cb41",1411167,"Programação I",2015,2,7.6,FALSE
"0674a56175b24881b769d167a199cb41",1411174,"Introdução à Computação",2015,2,6,FALSE
"0674a56175b24881b769d167a199cb41",1411180,"Laboratório de Programação I",2015,2,7.6,FALSE
"265e6704263a14346128a2ba47dde435",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"265e6704263a14346128a2ba47dde435",1109103,"Cálculo Diferencial e Integral I",2015,2,8.4,FALSE
"265e6704263a14346128a2ba47dde435",1307151,"Leitura e Produção de Textos",2015,2,8.5,FALSE
"265e6704263a14346128a2ba47dde435",1411167,"Programação I",2015,2,7.3,FALSE
"265e6704263a14346128a2ba47dde435",1411174,"Introdução à Computação",2015,2,8.1,FALSE
"265e6704263a14346128a2ba47dde435",1411180,"Laboratório de Programação I",2015,2,7.3,FALSE
"914401e5abf4244da730f88f01ff1d30",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,5.5,FALSE
"914401e5abf4244da730f88f01ff1d30",1109103,"Cálculo Diferencial e Integral I",2015,2,5.7,FALSE
"914401e5abf4244da730f88f01ff1d30",1307151,"Leitura e Produção de Textos",2015,2,8.7,FALSE
"914401e5abf4244da730f88f01ff1d30",1411167,"Programação I",2015,2,9.5,FALSE
"914401e5abf4244da730f88f01ff1d30",1411174,"Introdução à Computação",2015,2,9,FALSE
"914401e5abf4244da730f88f01ff1d30",1411180,"Laboratório de Programação I",2015,2,9.5,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1411167,"Programação I",2015,2,7.3,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1411174,"Introdução à Computação",2015,2,NA,FALSE
"918ffe3aafd0b46d8f79406a28fdebc1",1411180,"Laboratório de Programação I",2015,2,7.3,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.2,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1109103,"Cálculo Diferencial e Integral I",2015,2,5.7,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1411167,"Programação I",2015,2,8,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1411174,"Introdução à Computação",2015,2,7.6,FALSE
"e8ce8e2ba5d2adf73eec68ce7ab7c60a",1411180,"Laboratório de Programação I",2015,2,8,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1109103,"Cálculo Diferencial e Integral I",2015,2,1,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1307151,"Leitura e Produção de Textos",2015,2,8,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1411167,"Programação I",2015,2,9.8,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1411174,"Introdução à Computação",2015,2,8.8,FALSE
"9cc54f3b55ff1b406c64fcf02d88c7f7",1411180,"Laboratório de Programação I",2015,2,9.8,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7.2,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1307151,"Leitura e Produção de Textos",2015,2,8,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1411174,"Introdução à Computação",2015,2,6.3,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1411180,"Laboratório de Programação I",2015,2,5.7,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1411167,"Programação I",2015,2,5.7,FALSE
"c9e8c58138b469c3b6dd1c0c75a42907",1109103,"Cálculo Diferencial e Integral I",2015,2,7.2,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.7,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1109103,"Cálculo Diferencial e Integral I",2015,2,5,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1411167,"Programação I",2015,2,5.6,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1411174,"Introdução à Computação",2015,2,7.5,FALSE
"ea3ed64f73ee2331568fb8b077b88dfd",1411180,"Laboratório de Programação I",2015,2,5.4,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.5,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1109103,"Cálculo Diferencial e Integral I",2015,2,1.2,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1307151,"Leitura e Produção de Textos",2015,2,8.3,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1411167,"Programação I",2015,2,5.8,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1411174,"Introdução à Computação",2015,2,7.2,FALSE
"cfa3b3bf38ccb30b53cb74106dcb63f3",1411180,"Laboratório de Programação I",2015,2,5.8,FALSE
"e9f1d71176759f1454ad4530d98deb79",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.4,FALSE
"e9f1d71176759f1454ad4530d98deb79",1109103,"Cálculo Diferencial e Integral I",2015,2,0.5,FALSE
"e9f1d71176759f1454ad4530d98deb79",1307151,"Leitura e Produção de Textos",2015,2,3.7,FALSE
"e9f1d71176759f1454ad4530d98deb79",1411167,"Programação I",2015,2,3.5,FALSE
"e9f1d71176759f1454ad4530d98deb79",1411174,"Introdução à Computação",2015,2,3.2,FALSE
"e9f1d71176759f1454ad4530d98deb79",1411180,"Laboratório de Programação I",2015,2,3.5,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,7,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1109103,"Cálculo Diferencial e Integral I",2015,2,8.6,FALSE
"f10a3bb2cb773208a9651ed4c7c85b7a",1307151,"Leitura e Produção de Textos",2015,2,8.3,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1109103,"Cálculo Diferencial e Integral I",2015,2,0.8,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1307151,"Leitura e Produção de Textos",2015,2,NA,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1411167,"Programação I",2015,2,NA,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1411174,"Introdução à Computação",2015,2,2.3,FALSE
"3329ca5dfbffb6e53f4fe1991ffcf8a3",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"549622b9a289fbf5a7b732e4637243e0",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"ea547de637a27c63a89ea1078ed3dc7a",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"ea547de637a27c63a89ea1078ed3dc7a",1109103,"Cálculo Diferencial e Integral I",2015,2,2.4,FALSE
"1698273260499a71b914d6079de5c48c",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,3.6,FALSE
"1698273260499a71b914d6079de5c48c",1109103,"Cálculo Diferencial e Integral I",2015,2,2.5,FALSE
"1698273260499a71b914d6079de5c48c",1307151,"Leitura e Produção de Textos",2015,2,7.8,FALSE
"1698273260499a71b914d6079de5c48c",1411167,"Programação I",2015,2,9.7,FALSE
"1698273260499a71b914d6079de5c48c",1411174,"Introdução à Computação",2015,2,7,FALSE
"1698273260499a71b914d6079de5c48c",1411180,"Laboratório de Programação I",2015,2,9.7,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,6.4,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1109103,"Cálculo Diferencial e Integral I",2015,2,7.6,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1411167,"Programação I",2015,2,9.4,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1411174,"Introdução à Computação",2015,2,7.1,FALSE
"d6468b8ae8975c4d568d5b376ef1f969",1411180,"Laboratório de Programação I",2015,2,9.4,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.3,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1109103,"Cálculo Diferencial e Integral I",2015,2,0.5,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1307151,"Leitura e Produção de Textos",2015,2,7.5,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1411167,"Programação I",2015,2,7,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1411174,"Introdução à Computação",2015,2,6,FALSE
"8a2b55e0f0608abafe09cb633b31e9d8",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,1.2,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1109103,"Cálculo Diferencial e Integral I",2015,2,1,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1307151,"Leitura e Produção de Textos",2015,2,7,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1411167,"Programação I",2015,2,5.2,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1411174,"Introdução à Computação",2015,2,7,FALSE
"70bd9db96b0bbe2474cc14bde6957ac4",1411180,"Laboratório de Programação I",2015,2,5.2,FALSE
"c1e1d0213d8c2bedb9360850a0ef27ab",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.2,TRUE
"c1e1d0213d8c2bedb9360850a0ef27ab",1109103,"Cálculo Diferencial e Integral I",2015,2,0.5,TRUE
"c1e1d0213d8c2bedb9360850a0ef27ab",1307151,"Leitura e Produção de Textos",2015,2,8.3,TRUE
"c1e1d0213d8c2bedb9360850a0ef27ab",1411167,"Programação I",2015,2,3.9,TRUE
"c1e1d0213d8c2bedb9360850a0ef27ab",1411174,"Introdução à Computação",2015,2,5.2,TRUE
"c1e1d0213d8c2bedb9360850a0ef27ab",1411180,"Laboratório de Programação I",2015,2,3.9,TRUE
"2f2813c0a68ad96d9a309f212f6fb17a",1411174,"Introdução à Computação",2015,2,6.4,FALSE
"549622b9a289fbf5a7b732e4637243e0",1411174,"Introdução à Computação",2015,2,7,FALSE
"549622b9a289fbf5a7b732e4637243e0",1307151,"Leitura e Produção de Textos",2015,2,8.5,FALSE
"549622b9a289fbf5a7b732e4637243e0",1411167,"Programação I",2015,2,7.8,FALSE
"549622b9a289fbf5a7b732e4637243e0",1411180,"Laboratório de Programação I",2015,2,7.8,FALSE
"2f2813c0a68ad96d9a309f212f6fb17a",1411167,"Programação I",2015,2,5,FALSE
"2f2813c0a68ad96d9a309f212f6fb17a",1411180,"Laboratório de Programação I",2015,2,5,FALSE
"62c6d5ccdd60f638db09469b89932817",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"62c6d5ccdd60f638db09469b89932817",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"62c6d5ccdd60f638db09469b89932817",1307151,"Leitura e Produção de Textos",2015,2,0,FALSE
"62c6d5ccdd60f638db09469b89932817",1411167,"Programação I",2015,2,NA,FALSE
"62c6d5ccdd60f638db09469b89932817",1411174,"Introdução à Computação",2015,2,NA,FALSE
"62c6d5ccdd60f638db09469b89932817",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,0.5,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1109103,"Cálculo Diferencial e Integral I",2015,2,2.8,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1307151,"Leitura e Produção de Textos",2015,2,0,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1411167,"Programação I",2015,2,9.1,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1411174,"Introdução à Computação",2015,2,5,FALSE
"273b2fdb10966fb7dbdae0c812a64f1c",1411180,"Laboratório de Programação I",2015,2,9.1,FALSE
"a7c03a79f252dacb67ed116de9f79cc4",1307151,"Leitura e Produção de Textos",2015,2,0,FALSE
"a7c03a79f252dacb67ed116de9f79cc4",1411167,"Programação I",2015,2,6,FALSE
"a7c03a79f252dacb67ed116de9f79cc4",1411174,"Introdução à Computação",2015,2,5.3,FALSE
"a7c03a79f252dacb67ed116de9f79cc4",1411180,"Laboratório de Programação I",2015,2,5.3,FALSE
"b506c16a37726652ee616efc84849a8a",1411167,"Programação I",2015,2,7,FALSE
"b506c16a37726652ee616efc84849a8a",1411174,"Introdução à Computação",2015,2,7.2,FALSE
"b506c16a37726652ee616efc84849a8a",1411180,"Laboratório de Programação I",2015,2,7,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1307151,"Leitura e Produção de Textos",2015,2,0,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1411167,"Programação I",2015,2,NA,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1411174,"Introdução à Computação",2015,2,NA,FALSE
"2bea4e41bcd060b05b9f34dce8425618",1411180,"Laboratório de Programação I",2015,2,NA,FALSE
"3efb5109083c9b4b0802bda0c85d29d6",1109035,"Álgebra Vetorial e Geometria Analítica",2015,2,NA,FALSE
"3efb5109083c9b4b0802bda0c85d29d6",1109103,"Cálculo Diferencial e Integral I",2015,2,NA,FALSE
"3efb5109083c9b4b0802bda0c85d29d6",1307151,"Leitura e Produção de Textos",2015,2,0,FALSE
